date,datatype,station,attributes,value
2018-03-27T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",0.0
2018-03-27T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",0.0
2018-03-27T00:00:00,SNOW,GHCND:US1NJBG0003,",,N,0730",0.0
2018-03-27T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,0700",0.0
2018-03-27T00:00:00,SNOW,GHCND:US1NJBG0015,",,N,0700",0.0
2018-03-27T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0640",0.0
2018-03-27T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,0640",0.0
2018-03-27T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.0
2018-03-27T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-03-27T00:00:00,SNWD,GHCND:US1NJBG0018,"T,,N,0900",0.0
2018-03-28T00:00:00,PRCP,GHCND:US1CTFR0039,"T,,N,0830",0.0
2018-03-28T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",1.3
2018-03-28T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,0800",1.5
2018-03-28T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0710",1.0
2018-03-28T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",1.0
2018-03-28T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-03-28T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0700",2.0
2018-03-28T00:00:00,SNOW,GHCND:US1NJBG0023,",,N,0700",0.0
2018-03-28T00:00:00,SNWD,GHCND:US1NJBG0023,"T,,N,0700",0.0
2018-03-28T00:00:00,PRCP,GHCND:US1NJBG0030,",,N,0700",1.8
2018-03-29T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",0.0
2018-03-29T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",0.0
2018-03-29T00:00:00,SNOW,GHCND:US1NJBG0003,",,N,0730",0.0
2018-03-29T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,0900",0.5
2018-03-29T00:00:00,PRCP,GHCND:US1NJBG0017,"T,,N,0820",0.0
2018-03-29T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.5
2018-03-29T00:00:00,PRCP,GHCND:US1NJBG0023,"T,,N,0800",0.0
2018-03-29T00:00:00,SNOW,GHCND:US1NJBG0023,",,N,0800",0.0
2018-03-29T00:00:00,SNWD,GHCND:US1NJBG0023,"T,,N,0800",0.0
2018-03-29T00:00:00,PRCP,GHCND:US1NJBG0030,",,N,0700",0.3
2018-03-30T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0825",0.5
2018-03-30T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",0.5
2018-03-30T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,0950",0.8
2018-03-30T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0805",0.8
2018-03-30T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.5
2018-03-30T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-03-30T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0800",1.8
2018-03-30T00:00:00,SNOW,GHCND:US1NJBG0023,",,N,0800",0.0
2018-03-30T00:00:00,SNWD,GHCND:US1NJBG0023,",,N,0800",0.0
2018-03-30T00:00:00,PRCP,GHCND:US1NJBG0030,",,N,0700",1.8
2018-03-31T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",1.0
2018-03-31T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",0.0
2018-03-31T00:00:00,SNOW,GHCND:US1NJBG0003,",,N,0730",0.0
2018-03-31T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,0900",0.3
2018-03-31T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0840",0.3
2018-03-31T00:00:00,PRCP,GHCND:US1NJBG0018,"T,,N,0900",0.0
2018-03-31T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0800",0.3
2018-03-31T00:00:00,SNOW,GHCND:US1NJBG0023,",,N,0800",0.0
2018-03-31T00:00:00,SNWD,GHCND:US1NJBG0023,",,N,0800",0.0
2018-03-31T00:00:00,PRCP,GHCND:US1NJBG0030,",,N,0700",0.8
2018-04-01T00:00:00,PRCP,GHCND:US1CTFR0039,"T,,N,0800",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NJBG0003,",,N,0730",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,0900",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NJBG0015,",,N,0900",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0730",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,0730",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0800",0.0
2018-04-02T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0855",15.5
2018-04-02T00:00:00,SNOW,GHCND:US1CTFR0039,",,N,0855",184.0
2018-04-02T00:00:00,WESF,GHCND:US1CTFR0039,",,N,0855",15.7
2018-04-02T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",10.7
2018-04-02T00:00:00,SNOW,GHCND:US1NJBG0003,",,N,0730",124.0
2018-04-02T00:00:00,SNWD,GHCND:US1NJBG0003,",,N,0730",114.0
2018-04-02T00:00:00,WESD,GHCND:US1NJBG0003,",,N,0730",11.2
2018-04-02T00:00:00,WESF,GHCND:US1NJBG0003,",,N,0730",10.7
2018-04-02T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,1045",14.0
2018-04-02T00:00:00,SNOW,GHCND:US1NJBG0015,",,N,1045",152.0
2018-04-03T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",0.0
2018-04-03T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",4.3
2018-04-03T00:00:00,SNOW,GHCND:US1NJBG0003,",,N,0730",64.0
2018-04-03T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,1015",4.8
2018-04-03T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0730",2.5
2018-04-03T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,0730",30.0
2018-04-03T00:00:00,SNWD,GHCND:US1NJBG0017,",,N,0730",25.0
2018-04-03T00:00:00,WESF,GHCND:US1NJBG0017,",,N,0730",2.5
2018-04-03T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.3
2018-04-03T00:00:00,SNOW,GHCND:US1NJBG0018,"T,,N,0900",0.0
2018-04-04T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0750",9.9
2018-04-04T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",10.2
2018-04-04T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0645",8.4
2018-04-04T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",8.6
2018-04-04T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-04-04T00:00:00,SNWD,GHCND:US1NJBG0018,"T,,N,0900",0.0
2018-04-04T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0745",12.7
2018-04-04T00:00:00,SNOW,GHCND:US1NJBG0023,",,N,0745",0.0
2018-04-04T00:00:00,SNWD,GHCND:US1NJBG0023,"T,,N,0745",0.0
2018-04-04T00:00:00,PRCP,GHCND:US1NJBG0030,",,N,0700",11.4
2018-04-05T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",2.3
2018-04-05T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",1.0
2018-04-05T00:00:00,DAPR,GHCND:US1NJBG0015,",L,N,0910",2.0
2018-04-05T00:00:00,MDPR,GHCND:US1NJBG0015,",L,N,0910",9.1
2018-04-05T00:00:00,PRCP,GHCND:US1NJBG0015,",L,N,1000",0.0
2018-04-05T00:00:00,SNOW,GHCND:US1NJBG0015,",,N,1000",0.0
2018-04-05T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0830",0.5
2018-04-05T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.0
2018-04-05T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-04-05T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0800",0.8
2018-04-06T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",0.0
2018-04-06T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",0.0
2018-04-06T00:00:00,SNOW,GHCND:US1NJBG0003,",,N,0730",0.0
2018-04-06T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,0830",0.3
2018-04-06T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0800",0.0
2018-04-06T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,0800",0.0
2018-04-06T00:00:00,PRCP,GHCND:US1NJBG0018,"T,,N,0900",0.0
2018-04-06T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-04-06T00:00:00,SNWD,GHCND:US1NJBG0018,",,N,0900",0.0
2018-04-06T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0800",0.0
2018-04-07T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",1.8
2018-04-07T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",1.8
2018-04-07T00:00:00,SNOW,GHCND:US1NJBG0003,",,N,0730",0.0
2018-04-07T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,1900",0.5
2018-04-07T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0845",0.8
2018-04-07T00:00:00,SNOW,GHCND:US1NJBG0017,"T,,N,0845",0.0
2018-04-07T00:00:00,WESF,GHCND:US1NJBG0017,"T,,N,0845",0.0
2018-04-07T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",1.5
2018-04-07T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-04-07T00:00:00,SNWD,GHCND:US1NJBG0018,",,N,0900",0.0
2018-04-08T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",0.0
2018-04-08T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",0.0
2018-04-08T00:00:00,SNOW,GHCND:US1NJBG0003,",,N,0730",0.0
2018-04-08T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,1300",0.0
2018-04-08T00:00:00,SNOW,GHCND:US1NJBG0015,",,N,1300",0.0
2018-04-08T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0830",0.0
2018-04-08T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,0830",0.0
2018-04-08T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.0
2018-04-08T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-04-08T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0800",0.0
2018-04-09T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",0.0
2018-04-09T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",0.0
2018-04-09T00:00:00,SNOW,GHCND:US1NJBG0003,",,N,0730",0.0
2018-04-09T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,1000",0.0
2018-04-09T00:00:00,SNOW,GHCND:US1NJBG0015,",,N,1000",0.0
2018-04-09T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0815",0.0
2018-04-09T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,0815",0.0
2018-04-09T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.0
2018-04-09T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-04-09T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0715",0.0
2018-04-10T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0855",1.3
2018-04-10T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",0.3
2018-04-10T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0700",0.3
2018-04-10T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.3
2018-04-10T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-04-10T00:00:00,SNWD,GHCND:US1NJBG0018,",,N,0900",0.0
2018-04-10T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0800",0.5
2018-04-10T00:00:00,SNOW,GHCND:US1NJBG0023,",,N,0800",0.0
2018-04-10T00:00:00,SNWD,GHCND:US1NJBG0023,",,N,0800",0.0
2018-04-10T00:00:00,PRCP,GHCND:US1NJBG0030,",,N,0700",0.5
2018-04-11T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",0.0
2018-04-11T00:00:00,SNOW,GHCND:US1NJBG0003,",,N,0730",0.0
2018-04-11T00:00:00,DAPR,GHCND:US1NJBG0015,",,N,1500",2.0
2018-04-11T00:00:00,MDPR,GHCND:US1NJBG0015,",,N,1500",0.0
2018-04-11T00:00:00,PRCP,GHCND:US1NJBG0017,"T,,N,0700",0.0
2018-04-11T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.0
2018-04-11T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-04-11T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0715",0.0
2018-04-11T00:00:00,SNOW,GHCND:US1NJBG0023,",,N,0715",0.0
2018-04-11T00:00:00,SNWD,GHCND:US1NJBG0023,",,N,0715",0.0
2018-04-12T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",0.0
2018-04-12T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",0.0
2018-04-12T00:00:00,SNOW,GHCND:US1NJBG0003,",,N,0730",0.0
2018-04-12T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,0900",0.0
2018-04-12T00:00:00,SNOW,GHCND:US1NJBG0015,",,N,0900",0.0
2018-04-12T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0650",0.0
2018-04-12T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,0650",0.0
2018-04-12T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.0
2018-04-12T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-04-12T00:00:00,PRCP,GHCND:US1NJBG0030,",,N,0700",0.0
2018-04-13T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",0.0
2018-04-13T00:00:00,PRCP,GHCND:US1NJBG0003,"T,,N,0730",0.0
2018-04-13T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,1030",0.0
2018-04-13T00:00:00,SNOW,GHCND:US1NJBG0015,",,N,1030",0.0
2018-04-13T00:00:00,PRCP,GHCND:US1NJBG0017,"T,,N,0800",0.0
2018-04-13T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.0
2018-04-13T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-04-13T00:00:00,PRCP,GHCND:US1NJBG0023,"T,,N,0800",0.0
2018-04-13T00:00:00,SNOW,GHCND:US1NJBG0023,",,N,0800",0.0
2018-04-13T00:00:00,SNWD,GHCND:US1NJBG0023,",,N,0800",0.0
2018-04-14T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",0.0
2018-04-14T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",0.0
2018-04-14T00:00:00,SNOW,GHCND:US1NJBG0003,",,N,0730",0.0
2018-04-14T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,0845",0.0
2018-04-14T00:00:00,SNOW,GHCND:US1NJBG0015,",,N,0845",0.0
2018-04-14T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0800",0.0
2018-04-14T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,0800",0.0
2018-04-14T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.0
2018-04-14T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-04-14T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0745",0.0
2018-04-15T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0749",0.0
2018-04-15T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",0.0
2018-04-15T00:00:00,SNOW,GHCND:US1NJBG0003,",,N,0730",0.0
2018-04-15T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,1200",0.0
2018-04-15T00:00:00,SNOW,GHCND:US1NJBG0015,",,N,1200",0.0
2018-04-15T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0830",0.0
2018-04-15T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,0830",0.0
2018-04-15T00:00:00,PRCP,GHCND:US1NJBG0018,"T,,N,0900",0.0
2018-04-15T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0800",0.0
2018-04-15T00:00:00,SNOW,GHCND:US1NJBG0023,",,N,0800",0.0
2018-04-16T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",19.3
2018-04-16T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",34.5
2018-04-16T00:00:00,PRCP,GHCND:US1NJBG0010,",,N,0700",34.5
2018-04-16T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,0900",69.3
2018-04-16T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0620",26.2
2018-04-16T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0840",64.0
2018-04-16T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0745",34.8
2018-04-16T00:00:00,SNOW,GHCND:US1NJBG0023,",,N,0745",0.0
2018-04-16T00:00:00,SNWD,GHCND:US1NJBG0023,",,N,0745",0.0
2018-04-16T00:00:00,PRCP,GHCND:US1NJBG0030,",,N,0700",40.4
2018-04-17T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",48.8
2018-04-17T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",63.8
2018-04-17T00:00:00,PRCP,GHCND:US1NJBG0010,",,N,0715",71.4
2018-04-17T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,0830",26.2
2018-04-17T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0625",63.0
2018-04-17T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",43.4
2018-04-17T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0800",45.7
2018-04-17T00:00:00,SNOW,GHCND:US1NJBG0023,",,N,0800",0.0
2018-04-17T00:00:00,SNWD,GHCND:US1NJBG0023,",,N,0800",0.0
2018-04-17T00:00:00,PRCP,GHCND:US1NJBG0030,",,N,0700",31.5
2018-04-18T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",0.5
2018-04-18T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",0.3
2018-04-18T00:00:00,PRCP,GHCND:US1NJBG0017,"T,,N,0700",0.0
2018-04-18T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.0
2018-04-18T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-04-18T00:00:00,PRCP,GHCND:US1NJBG0023,"T,,N,0700",0.0
2018-04-18T00:00:00,SNOW,GHCND:US1NJBG0023,"T,,N,0700",0.0
2018-04-18T00:00:00,SNWD,GHCND:US1NJBG0023,",,N,0700",0.0
2018-04-18T00:00:00,PRCP,GHCND:US1NJBG0030,",,N,0700",0.5
2018-04-18T00:00:00,PRCP,GHCND:US1NJBG0039,"T,,N,0700",0.0
2018-04-19T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0755",5.3
2018-04-19T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",5.3
2018-04-19T00:00:00,PRCP,GHCND:US1NJBG0010,",,N,0730",10.9
2018-04-19T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,0840",2.5
2018-04-19T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0800",9.1
2018-04-19T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",2.3
2018-04-19T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0800",7.1
2018-04-19T00:00:00,SNOW,GHCND:US1NJBG0023,",,N,0800",0.0
2018-04-19T00:00:00,SNWD,GHCND:US1NJBG0023,",,N,0800",0.0
2018-04-19T00:00:00,PRCP,GHCND:US1NJBG0030,",,N,0700",6.6
2018-04-20T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",2.3
2018-04-20T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",2.3
2018-04-20T00:00:00,PRCP,GHCND:US1NJBG0010,",,N,0730",2.5
2018-04-20T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0750",2.0
2018-04-20T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",2.3
2018-04-20T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0800",1.3
2018-04-20T00:00:00,SNOW,GHCND:US1NJBG0023,"T,,N,0800",0.0
2018-04-20T00:00:00,SNWD,GHCND:US1NJBG0023,",,N,0800",0.0
2018-04-20T00:00:00,PRCP,GHCND:US1NJBG0030,",,N,0700",1.5
2018-04-20T00:00:00,PRCP,GHCND:US1NJBG0039,",,N,0700",2.8
2018-04-21T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",0.0
2018-04-21T00:00:00,SNOW,GHCND:US1NJBG0003,",,N,0730",0.0
2018-04-21T00:00:00,DAPR,GHCND:US1NJBG0015,",,N,1200",2.0
2018-04-21T00:00:00,MDPR,GHCND:US1NJBG0015,",,N,1200",0.3
2018-04-21T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0830",0.0
2018-04-21T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,0830",0.0
2018-04-21T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.0
2018-04-21T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-04-21T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0800",0.0
2018-04-21T00:00:00,PRCP,GHCND:US1NJBG0030,",,N,0700",0.3
2018-04-22T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",0.0
2018-04-22T00:00:00,SNOW,GHCND:US1NJBG0003,",,N,0730",0.0
2018-04-22T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,1100",0.0
2018-04-22T00:00:00,SNOW,GHCND:US1NJBG0015,",,N,1100",0.0
2018-04-22T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0830",0.0
2018-04-22T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,0830",0.0
2018-04-22T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.0
2018-04-22T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-04-22T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0800",0.0
2018-04-22T00:00:00,PRCP,GHCND:US1NJBG0030,",,N,0700",0.0
2018-04-23T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",0.0
2018-04-23T00:00:00,SNOW,GHCND:US1NJBG0003,",,N,0730",0.0
2018-04-23T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,1015",0.0
2018-04-23T00:00:00,SNOW,GHCND:US1NJBG0015,",,N,1015",0.0
2018-04-23T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0755",0.0
2018-04-23T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,0755",0.0
2018-04-23T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.0
2018-04-23T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-04-23T00:00:00,PRCP,GHCND:US1NJBG0030,",,N,0700",0.0
2018-04-23T00:00:00,DAPR,GHCND:US1NJES0018,",,N,0700",4.0
2018-04-24T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",0.0
2018-04-24T00:00:00,SNOW,GHCND:US1NJBG0003,",,N,0730",0.0
2018-04-24T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,0730",0.0
2018-04-24T00:00:00,SNOW,GHCND:US1NJBG0015,",,N,0730",0.0
2018-04-24T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0650",0.0
2018-04-24T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,0650",0.0
2018-04-24T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.0
2018-04-24T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-04-24T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0800",0.0
2018-04-24T00:00:00,SNOW,GHCND:US1NJBG0023,",,N,0800",0.0
2018-04-25T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",6.6
2018-04-25T00:00:00,PRCP,GHCND:US1NJBG0010,",,N,0700",2.5
2018-04-25T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,0830",17.5
2018-04-25T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0700",2.3
2018-04-25T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",20.8
2018-04-25T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0645",4.8
2018-04-25T00:00:00,SNOW,GHCND:US1NJBG0023,",,N,0645",0.0
2018-04-25T00:00:00,SNWD,GHCND:US1NJBG0023,",,N,0645",0.0
2018-04-25T00:00:00,PRCP,GHCND:US1NJBG0030,",,N,0700",4.6
2018-04-25T00:00:00,PRCP,GHCND:US1NJBG0039,",,N,0700",3.6
2018-04-26T00:00:00,DAPR,GHCND:US1CTFR0039,",,N,0800",6.0
2018-04-26T00:00:00,MDPR,GHCND:US1CTFR0039,",,N,0800",10.2
2018-04-26T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",13.2
2018-04-26T00:00:00,PRCP,GHCND:US1NJBG0010,",,N,0700",12.7
2018-04-26T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,1115",9.1
2018-04-26T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0800",23.6
2018-04-26T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",9.9
2018-04-26T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0800",18.3
2018-04-26T00:00:00,SNOW,GHCND:US1NJBG0023,",,N,0800",0.0
2018-04-26T00:00:00,SNWD,GHCND:US1NJBG0023,",,N,0800",0.0
2018-04-27T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",0.0
2018-04-27T00:00:00,SNOW,GHCND:US1NJBG0003,",,N,0730",0.0
2018-04-27T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,0915",1.0
2018-04-27T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0800",0.0
2018-04-27T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,0800",0.0
2018-04-27T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.5
2018-04-27T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0800",0.0
2018-04-27T00:00:00,PRCP,GHCND:US1NJBG0030,",,N,0700",0.3
2018-04-27T00:00:00,PRCP,GHCND:US1NJBG0039,",,N,0700",0.0
2018-04-27T00:00:00,PRCP,GHCND:US1NJES0018,",,N,0700",0.0
2018-04-28T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",1.8
2018-04-28T00:00:00,PRCP,GHCND:US1NJBG0010,",,N,0700",1.3
2018-04-28T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,1120",1.0
2018-04-28T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0800",2.0
